indicator_id,region_id,date,value
ZSFH,99994,2018-06-30,159799.05740395875
ZSFH,99994,2018-05-31,159041.17046167774
ZSFH,99994,2018-04-30,158147.5247413421
ZSFH,99994,2018-03-31,157222.0984802709
ZSFH,99994,2018-02-28,156070.4935146344
ZSFH,99994,2018-01-31,155202.89362533126
ZSFH,99994,2017-12-31,154212.37345616068
ZSFH,99994,2017-11-30,153325.94466296557
ZSFH,99994,2017-10-31,152456.32007518338
ZSFH,99994,2017-09-30,151804.75570083837
ZSFH,99994,2017-08-31,151345.19836753036
ZSFH,99994,2017-07-31,150700.84242983593
ZSFH,99994,2017-06-30,149747.02898690323
ZSFH,99994,2017-05-31,148766.61577572723
ZSFH,99994,2017-04-30,147810.68349472774
ZSFH,99994,2017-03-31,147155.80558368473
ZSFH,99994,2017-02-28,146491.43626266936
ZSFH,99994,2017-01-31,145524.08938816376
ZSFH,99994,2016-12-31,144037.02616736558
ZSFH,99994,2016-11-30,142404.00602990726
ZSFH,99994,2016-10-31,140996.9823677819
ZSFH,99994,2016-09-30,139957.5588398118
ZSFH,99994,2016-08-31,139254.43873492695
ZSFH,99994,2016-07-31,138745.56865356315
ZSFH,99994,2016-06-30,138375.9160079004
ZSFH,99994,2016-05-31,137903.78687871838
ZSFH,99994,2016-04-30,137639.87253902105
ZSFH,99994,2016-03-31,137451.3409575601
ZSFH,99994,2016-02-29,137136.47464211835
ZSFH,99994,2016-01-31,136475.65321051117
ZSFH,99994,2015-12-31,136044.02015094188
ZSFH,99994,2015-11-30,135638.7462477039
ZSFH,99994,2015-10-31,135185.24778765676
ZSFH,99994,2015-09-30,134276.7833375695
ZSFH,99994,2015-08-31,133546.01509308314
ZSFH,99994,2015-07-31,133200.70318418494
ZSFH,99994,2015-06-30,132564.68196318383
ZSFH,99994,2015-05-31,131599.0946105095
ZSFH,99994,2015-04-30,130296.18629731797
ZSFH,99994,2015-03-31,129237.25136092398
ZSFH,99994,2015-02-28,128896.38824269205
ZSFH,99994,2015-01-31,128837.19771796804
ZSFH,99994,2014-12-31,129184.34285843578
ZSFH,99994,2014-11-30,129297.59620430278
ZSFH,99994,2014-10-31,129203.88628080656
ZSFH,99994,2014-09-30,128863.9292671414
ZSFH,99994,2014-08-31,128191.61342749203
ZSFH,99994,2014-07-31,127633.87743000052
ZSFH,99994,2014-06-30,126904.82358082512
ZSFH,99994,2014-05-31,126509.0147300862
ZSFH,99994,2014-04-30,126104.90178069088
ZSFH,99994,2014-03-31,125908.8014178641
ZSFH,99994,2014-02-28,126014.3810130364
ZSFH,99994,2014-01-31,126639.93430512885
ZSFH,99994,2013-12-31,128155.30727988645
ZSFH,99994,2013-11-30,129582.28079038016
ZSFH,99994,2013-10-31,130490.31657402744
ZSFH,99994,2013-09-30,130535.11078367586
ZSFH,99994,2013-08-31,130277.43239966364
ZSFH,99994,2013-07-31,129926.41777528392
ZSFH,99994,2013-06-30,129700.874046467
ZSFH,99994,2013-05-31,129313.49411762708
ZSFH,99994,2013-04-30,128920.60778784996
ZSFH,99994,2013-03-31,128481.2332165593
ZSFH,99994,2013-02-28,128054.3745481792
ZSFH,99994,2013-01-31,128329.22046389684
ZSFH,99994,2012-12-31,129142.44555181144
ZSFH,99994,2012-11-30,130303.98812499404
ZSFH,99994,2012-10-31,131160.5384676607
ZSFH,99994,2012-09-30,131927.16572528277
ZSFH,99994,2012-08-31,132568.29303645133
ZSFH,99994,2012-07-31,132964.4061121753
ZSFH,99994,2012-06-30,132548.67647815694
ZSFH,99994,2012-05-31,131511.99165800432
ZSFH,99994,2012-04-30,130248.63418161402
ZSFH,99994,2012-03-31,129210.28287057552
ZSFH,99994,2012-02-29,128912.75291561372
ZSFH,99994,2012-01-31,128599.67104735442
ZSFH,99994,2011-12-31,128409.34952545278
ZSFH,99994,2011-11-30,127908.5217873508
ZSFH,99994,2011-10-31,127732.57470663678
ZSFH,99994,2011-09-30,127740.64734879932
ZSFH,99994,2011-08-31,127956.41913433424
ZSFH,99994,2011-07-31,128269.4443541698
ZSFH,99994,2011-06-30,128408.81738716026
ZSFH,99994,2011-05-31,128679.24009376638
ZSFH,99994,2011-04-30,129005.19202168623
ZSFH,99994,2011-03-31,129268.09640408884
ZSFH,99994,2011-02-28,128496.24006342512
ZSFH,99994,2011-01-31,127848.54903879222
ZSFH,99994,2010-12-31,127484.25404096978
ZSFH,99994,2010-11-30,128115.44163765432
ZSFH,99994,2010-10-31,128689.96456290327
ZSFH,99994,2010-09-30,129307.57596050756
ZSFH,99994,2010-08-31,130240.36402532284
ZSFH,99994,2010-07-31,131520.65454340828
ZSFH,99994,2010-06-30,134475.63324396414
ZSFH,99994,2010-05-31,136942.1407628934
ZSFH,99994,2010-04-30,138988.23734625068
ZSFH,99994,2010-03-31,139195.7486963046
ZSFH,99994,2010-02-28,139444.6069724668
ZSFH,99994,2010-01-31,139764.53340079426
ZSFH,99994,2009-12-31,140245.99417723314
ZSFH,99994,2009-11-30,140955.13752117334
ZSFH,99994,2009-10-31,141745.58526574037
ZSFH,99994,2009-09-30,142704.6161952937
ZSFH,99994,2009-08-31,143636.70038817427
ZSFH,99994,2009-07-31,144716.23186274528
ZSFH,99994,2009-06-30,145708.58245639384
ZSFH,99994,2009-05-31,146740.40240297638
ZSFH,99994,2009-04-30,147432.0266421154
ZSFH,99994,2009-03-31,147849.98018971595
ZSFH,99994,2009-02-28,147964.8851504489
ZSFH,99994,2009-01-31,148008.19534555936
ZSFH,99994,2008-12-31,127405.0
ZSFH,99994,2008-11-30,128083.0
ZSFH,99994,2008-10-31,128783.0
ZSFH,99994,2008-09-30,129447.0
ZSFH,99994,2008-08-31,130054.0
ZSFH,99994,2008-07-31,130547.0
ZSFH,99994,2008-06-30,131151.0
ZSFH,99994,2008-05-31,131488.0
ZSFH,99994,2008-04-30,131702.0
ZSFH,99994,2008-03-31,131850.0
ZSFH,99994,2008-02-29,132005.0
ZSFH,99994,2008-01-31,132078.0
ZSFH,99994,2007-12-31,131868.0
ZSFH,99994,2007-11-30,131539.0
ZSFH,99994,2007-10-31,131147.0
ZSFH,99994,2007-09-30,130545.0
ZSFH,99994,2007-08-31,129793.0
ZSFH,99994,2007-07-31,128936.0
ZSFH,99994,2007-06-30,128428.0
ZSFH,99994,2007-05-31,127890.0
ZSFH,99994,2007-04-30,127495.0
ZSFH,99994,2007-03-31,127082.0
ZSFH,99994,2007-02-28,126657.0
ZSFH,99994,2007-01-31,126161.0
ZSFH,99994,2006-12-31,125313.0
ZSFH,99994,2006-11-30,124586.0
ZSFH,99994,2006-10-31,123744.0
ZSFH,99994,2006-09-30,122942.0
ZSFH,99994,2006-08-31,122222.0
ZSFH,99994,2006-07-31,121398.0
ZSFH,99994,2006-06-30,120605.0
ZSFH,99994,2006-05-31,119228.0
ZSFH,99994,2006-04-30,117762.0
ZSFH,99994,2006-03-31,116011.0
ZSFH,99994,2006-02-28,114502.0
ZSFH,99994,2006-01-31,112990.0
ZSFH,99994,2005-12-31,111756.0
ZSFH,99994,2005-11-30,110480.0
ZSFH,99994,2005-10-31,109252.0
ZSFH,99994,2005-09-30,108024.0
ZSFH,99994,2005-08-31,106766.0
ZSFH,99994,2005-07-31,105582.0
ZSFH,99994,2005-06-30,104202.0
ZSFH,99994,2005-05-31,103217.0
ZSFH,99994,2005-04-30,102650.0
ZSFH,99994,2005-03-31,102465.0
ZSFH,99993,2024-07-31,260596.80162258667
ZSFH,99993,2024-06-30,259788.0811127581
ZSFH,99993,2024-05-31,258719.30627471372
ZSFH,99993,2024-04-30,257972.57453385295
ZSFH,99993,2024-03-31,257063.63033752743
ZSFH,99993,2024-02-29,257956.62815656303
ZSFH,99993,2024-01-31,259434.3188798132
ZSFH,99993,2023-12-31,261300.40138242263
ZSFH,99993,2023-11-30,261984.82448335088
ZSFH,99993,2023-10-31,262205.1015541586
ZSFH,99993,2023-09-30,263560.9899276363
ZSFH,99993,2023-08-31,265397.78098882333
ZSFH,99993,2023-07-31,266371.58231461904
ZSFH,99993,2023-06-30,266482.8420583756
ZSFH,99993,2023-05-31,265483.49811033165
ZSFH,99993,2023-04-30,264779.6824509909
ZSFH,99993,2023-03-31,263985.68636037945
ZSFH,99993,2023-02-28,264681.6564319251
ZSFH,99993,2023-01-31,265376.31334111275
ZSFH,99993,2022-12-31,265983.771510638
ZSFH,99993,2022-11-30,265358.2072561419
ZSFH,99993,2022-10-31,264695.6349036291
ZSFH,99993,2022-09-30,264570.0790043781
ZSFH,99993,2022-08-31,265037.57253226795
ZSFH,99993,2022-07-31,265047.2544318311
ZSFH,99993,2022-06-30,263084.81631366926
ZSFH,99993,2022-05-31,259353.1281354347
ZSFH,99993,2022-04-30,254909.8647281077
ZSFH,99993,2022-03-31,250859.25613979064
ZSFH,99993,2022-02-28,247242.8589994689
ZSFH,99993,2022-01-31,244216.6633684564
ZSFH,99993,2021-12-31,241286.6050293551
ZSFH,99993,2021-11-30,238843.1430197328
ZSFH,99993,2021-10-31,237384.621682432
ZSFH,99993,2021-09-30,236633.31126025683
ZSFH,99993,2021-08-31,235372.1780226021
ZSFH,99993,2021-07-31,232936.54346524025
ZSFH,99993,2021-06-30,228746.72752663665
ZSFH,99993,2021-05-31,224157.1151279036
ZSFH,99993,2021-04-30,219363.0875978164
ZSFH,99993,2021-03-31,215159.9247966363
ZSFH,99993,2021-02-28,211584.45743908532
ZSFH,99993,2021-01-31,208205.0377220478
ZSFH,99993,2020-12-31,204468.34653092045
ZSFH,99993,2020-11-30,200622.4061963592
ZSFH,99993,2020-10-31,196478.01651845517
ZSFH,99993,2020-09-30,192918.3408833465
ZSFH,99993,2020-08-31,189512.49192031036
ZSFH,99993,2020-07-31,187271.33719831167
ZSFH,99993,2020-06-30,185948.81151566925
ZSFH,99993,2020-05-31,184849.2865468932
ZSFH,99993,2020-04-30,183712.8539417615
ZSFH,99993,2020-03-31,182568.35856352877
ZSFH,99993,2020-02-29,181347.4112328702
ZSFH,99993,2020-01-31,179258.3707155021
ZSFH,99993,2019-12-31,176849.47694155818
ZSFH,99993,2019-11-30,174548.16001520414
ZSFH,99993,2019-10-31,173082.39144419253
ZSFH,99993,2019-09-30,171738.18695858188
ZSFH,99993,2019-08-31,170831.1632042911
ZSFH,99993,2019-07-31,169733.68010856415
ZSFH,99993,2019-06-30,169121.8752962814
ZSFH,99993,2019-05-31,168561.73814435306
ZSFH,99993,2019-04-30,168227.77441699998
ZSFH,99993,2019-03-31,167602.04806272223
ZSFH,99993,2019-02-28,166888.5280193688
ZSFH,99993,2019-01-31,166268.73003375076
ZSFH,99993,2018-12-31,165461.7883865886
ZSFH,99993,2018-11-30,164530.6245082683
ZSFH,99993,2018-10-31,163473.5584660817
ZSFH,99993,2018-09-30,162659.78793969797
ZSFH,99993,2018-08-31,161335.8841454944
ZSFH,99993,2018-07-31,160454.15940002954
ZSFH,99993,2018-06-30,159778.40802641996
ZSFH,99993,2018-05-31,159722.34731080834
ZSFH,99993,2018-04-30,159056.93594760567
ZSFH,99993,2018-03-31,158490.7854842144
ZSFH,99993,2018-02-28,157763.73757783134
ZSFH,99993,2018-01-31,157457.2235119485
ZSFH,99993,2017-12-31,156672.65179952132
ZSFH,99993,2017-11-30,155936.8869232127
ZSFH,99993,2017-10-31,155345.2039464145
ZSFH,99993,2017-09-30,155031.7779233579
ZSFH,99993,2017-08-31,154711.88905179815
ZSFH,99993,2017-07-31,154357.84651223934
ZSFH,99993,2017-06-30,154127.24461323267
ZSFH,99993,2017-05-31,154234.42081128
ZSFH,99993,2017-04-30,154015.7298924801
ZSFH,99993,2017-03-31,153499.8785989591
ZSFH,99993,2017-02-28,152793.2527447935
ZSFH,99993,2017-01-31,152105.4823359622
ZSFH,99993,2016-12-31,151061.93402696468
ZSFH,99993,2016-11-30,149861.54998890785
ZSFH,99993,2016-10-31,148533.50038537118
ZSFH,99993,2016-09-30,147433.65649256585
ZSFH,99993,2016-08-31,146589.52399774824
ZSFH,99993,2016-07-31,145704.66998390877
ZSFH,99993,2016-06-30,144598.76512962815
ZSFH,99993,2016-05-31,143206.3147016183
ZSFH,99993,2016-04-30,142244.92652971004
ZSFH,99993,2016-03-31,141749.42535504335
ZSFH,99993,2016-02-29,141169.48239588956
ZSFH,99993,2016-01-31,140052.28048815482
ZSFH,99993,2015-12-31,139012.90541892598
ZSFH,99993,2015-11-30,138054.7106915845
ZSFH,99993,2015-10-31,137653.8854929468
ZSFH,99993,2015-09-30,137137.86083837415
ZSFH,99993,2015-08-31,136862.57746150703
ZSFH,99993,2015-07-31,136385.41839806314
ZSFH,99993,2015-06-30,135643.20305247564
ZSFH,99993,2015-05-31,134755.413809421
ZSFH,99993,2015-04-30,133867.92744133083
ZSFH,99993,2015-03-31,133219.39350832425
ZSFH,99993,2015-02-28,132993.72929547264
ZSFH,99993,2015-01-31,132785.1232493209
ZSFH,99993,2014-12-31,132517.39468600915
ZSFH,99993,2014-11-30,132341.60395774295
ZSFH,99993,2014-10-31,132131.09650714256
ZSFH,99993,2014-09-30,132129.37929709489
ZSFH,99993,2014-08-31,131591.82321290564
ZSFH,99993,2014-07-31,131144.93161281923
ZSFH,99993,2014-06-30,130399.8569789508
ZSFH,99993,2014-05-31,129651.51479233922
ZSFH,99993,2014-04-30,128700.75239882008
ZSFH,99993,2014-03-31,127658.54286018317
ZSFH,99993,2014-02-28,126902.07240456878
ZSFH,99993,2014-01-31,126618.54422605487
ZSFH,99993,2013-12-31,127462.18106732688
ZSFH,99993,2013-11-30,128309.21776877822
ZSFH,99993,2013-10-31,128558.51461893688
ZSFH,99993,2013-09-30,127832.14838344914
ZSFH,99993,2013-08-31,127113.55067354596
ZSFH,99993,2013-07-31,126429.97669737892
ZSFH,99993,2013-06-30,125801.39996458206
ZSFH,99993,2013-05-31,124868.75046225732
ZSFH,99993,2013-04-30,123699.92415129114
ZSFH,99993,2013-03-31,122746.13554015668
ZSFH,99993,2013-02-28,122246.38123307364
ZSFH,99993,2013-01-31,122761.97470626888
ZSFH,99993,2012-12-31,123806.3518880378
ZSFH,99993,2012-11-30,124965.09794549392
ZSFH,99993,2012-10-31,125590.3152204684
ZSFH,99993,2012-09-30,125809.36757962634
ZSFH,99993,2012-08-31,125820.48166099084
ZSFH,99993,2012-07-31,125933.07551929266
ZSFH,99993,2012-06-30,125636.54690103144
ZSFH,99993,2012-05-31,124522.1563542678
ZSFH,99993,2012-04-30,122929.47819432912
ZSFH,99993,2012-03-31,121727.69397014292
ZSFH,99993,2012-02-29,122126.12440723748
ZSFH,99993,2012-01-31,122570.67954111708
ZSFH,99993,2011-12-31,122937.48710047138
ZSFH,99993,2011-11-30,122189.59806216274
ZSFH,99993,2011-10-31,121896.43166506715
ZSFH,99993,2011-09-30,121813.964148707
ZSFH,99993,2011-08-31,122030.81953821411
ZSFH,99993,2011-07-31,122492.1229478754
ZSFH,99993,2011-06-30,122746.9360462166
ZSFH,99993,2011-05-31,123064.4029712852
ZSFH,99993,2011-04-30,123050.32586570892
ZSFH,99993,2011-03-31,122533.4751608675
ZSFH,99993,2011-02-28,119912.71667866944
ZSFH,99993,2011-01-31,117708.6345441437
ZSFH,99993,2010-12-31,116145.246794178
ZSFH,99993,2010-11-30,116734.09870032816
ZSFH,99993,2010-10-31,117092.61332922988
ZSFH,99993,2010-09-30,117253.66861317887
ZSFH,99993,2010-08-31,117524.70791593562
ZSFH,99993,2010-07-31,118021.0462996568
ZSFH,99993,2010-06-30,118761.46565502883
ZSFH,99993,2010-05-31,119454.15073955024
ZSFH,99993,2010-04-30,119609.71204030594
ZSFH,99993,2010-03-31,119711.26391287842
ZSFH,99993,2010-02-28,119646.41792043256
ZSFH,99993,2010-01-31,120021.19729227596
ZSFH,99993,2009-12-31,120498.4434698969
ZSFH,99993,2009-11-30,121226.06269376352
ZSFH,99993,2009-10-31,121964.4041981675
ZSFH,99993,2009-09-30,122874.86950226112
ZSFH,99993,2009-08-31,124126.61904321768
ZSFH,99993,2009-07-31,125744.7984025178
ZSFH,99993,2009-06-30,127394.01391685876
ZSFH,99993,2009-05-31,128879.71661679244
ZSFH,99993,2009-04-30,129951.7506181968
ZSFH,99993,2009-03-31,130436.54646344668
ZSFH,99993,2009-02-28,130534.13979459114
ZSFH,99993,2009-01-31,130290.65262032366
ZSFH,99993,2008-12-31,134659.0
ZSFH,99993,2008-11-30,135676.0
ZSFH,99993,2008-10-31,136626.0
ZSFH,99993,2008-09-30,137710.0
ZSFH,99993,2008-08-31,138827.0
ZSFH,99993,2008-07-31,139908.0
ZSFH,99993,2008-06-30,140887.0
ZSFH,99993,2008-05-31,141452.0
ZSFH,99993,2008-04-30,141981.0
ZSFH,99993,2008-03-31,142351.0
ZSFH,99993,2008-02-29,142400.0
ZSFH,99993,2008-01-31,142101.0
ZSFH,99993,2007-12-31,141773.0
ZSFH,99993,2007-11-30,141539.0
ZSFH,99993,2007-10-31,141602.0
ZSFH,99993,2007-09-30,141214.0
ZSFH,99993,2007-08-31,140509.0
ZSFH,99993,2007-07-31,139497.0
ZSFH,99993,2007-06-30,138575.0
ZSFH,99993,2007-05-31,137882.0
ZSFH,99993,2007-04-30,137092.0
ZSFH,99993,2007-03-31,136446.0
ZSFH,99993,2007-02-28,135582.0
ZSFH,99993,2007-01-31,134898.0
ZSFH,99993,2006-12-31,133945.0
ZSFH,99993,2006-11-30,133367.0
ZSFH,99993,2006-10-31,132562.0
ZSFH,99993,2006-09-30,131874.0
ZSFH,99993,2006-08-31,131239.0
ZSFH,99993,2006-07-31,130857.0
ZSFH,99993,2006-06-30,129576.0
ZSFH,99993,2006-05-31,127949.0
ZSFH,99993,2006-04-30,125922.0
ZSFH,99993,2006-03-31,124547.0
ZSFH,99993,2006-02-28,123276.0
ZSFH,99993,2006-01-31,121987.0
ZSFH,99993,2005-12-31,120785.0
ZSFH,99993,2005-11-30,119257.0
ZSFH,99993,2005-10-31,117736.0
ZSFH,99993,2005-09-30,116243.0
ZSFH,99993,2005-08-31,114793.0
ZSFH,99993,2005-07-31,113267.0
ZSFH,99993,2005-06-30,112289.0
ZSFH,99993,2005-05-31,111487.0
ZSFH,99993,2005-04-30,111443.0
ZSFH,99993,2005-03-31,110884.0
ZSFH,99992,2024-07-31,365599.6924847079
ZSFH,99992,2024-06-30,364821.56808929954
ZSFH,99992,2024-05-31,363637.3212499615
ZSFH,99992,2024-04-30,361922.5887298722
ZSFH,99992,2024-03-31,360672.80176287936
ZSFH,99992,2024-02-29,359821.57552088035
ZSFH,99992,2024-01-31,359578.75356292166
ZSFH,99992,2023-12-31,359293.6875698047
ZSFH,99992,2023-11-30,359346.70871543186
ZSFH,99992,2023-10-31,359219.5302736627
ZSFH,99992,2023-09-30,359037.1315897866
ZSFH,99992,2023-08-31,358597.08058125136
ZSFH,99992,2023-07-31,357774.1801820971
ZSFH,99992,2023-06-30,356663.8773009177
ZSFH,99992,2023-05-31,354884.6322405899
ZSFH,99992,2023-04-30,353519.63792259066
ZSFH,99992,2023-03-31,352565.51807983755
ZSFH,99992,2023-02-28,352860.6665858687
ZSFH,99992,2023-01-31,354261.06976526487
ZSFH,99992,2022-12-31,356211.4312692804
ZSFH,99992,2022-11-30,357471.1207454917
ZSFH,99992,2022-10-31,358374.32628287346
ZSFH,99992,2022-09-30,359670.0825429111
ZSFH,99992,2022-08-31,361826.6346556121
ZSFH,99992,2022-07-31,362601.0771700009
ZSFH,99992,2022-06-30,361207.39939086366
ZSFH,99992,2022-05-31,357582.1103485723
ZSFH,99992,2022-04-30,353090.91391850985
ZSFH,99992,2022-03-31,348081.3494685832
ZSFH,99992,2022-02-28,342946.9051515463
ZSFH,99992,2022-01-31,337750.4107267664
ZSFH,99992,2021-12-31,332729.9684660121
ZSFH,99992,2021-11-30,327866.05697937985
ZSFH,99992,2021-10-31,323092.99457534595
ZSFH,99992,2021-09-30,318890.05239945283
ZSFH,99992,2021-08-31,314694.9662074276
ZSFH,99992,2021-07-31,310375.0958302577
ZSFH,99992,2021-06-30,304958.23356408
ZSFH,99992,2021-05-31,299175.21671670326
ZSFH,99992,2021-04-30,292465.0842293237
ZSFH,99992,2021-03-31,285917.1999473595
ZSFH,99992,2021-02-28,279705.2365406125
ZSFH,99992,2021-01-31,274487.13724578015
ZSFH,99992,2020-12-31,269778.5612954891
ZSFH,99992,2020-11-30,265366.85037811776
ZSFH,99992,2020-10-31,260795.5966030036
ZSFH,99992,2020-09-30,256489.99821273
ZSFH,99992,2020-08-31,252186.24766683453
ZSFH,99992,2020-07-31,249185.43313502628
ZSFH,99992,2020-06-30,246970.5087141357
ZSFH,99992,2020-05-31,245245.91468355025
ZSFH,99992,2020-04-30,243009.0160476236
ZSFH,99992,2020-03-31,240789.1618879973
ZSFH,99992,2020-02-29,239080.61058943588
ZSFH,99992,2020-01-31,237612.79686541823
ZSFH,99992,2019-12-31,235905.1117067927
ZSFH,99992,2019-11-30,233959.52845694707
ZSFH,99992,2019-10-31,232232.08896872643
ZSFH,99992,2019-09-30,230747.28051260556
ZSFH,99992,2019-08-31,229183.15016101697
ZSFH,99992,2019-07-31,227468.62772006044
ZSFH,99992,2019-06-30,225983.1555311297
ZSFH,99992,2019-05-31,224685.86731857085
ZSFH,99992,2019-04-30,223097.72435787087
ZSFH,99992,2019-03-31,221002.2675606422
ZSFH,99992,2019-02-28,218851.08659704984
ZSFH,99992,2019-01-31,217315.93362629088
ZSFH,99992,2018-12-31,216110.36911766024
ZSFH,99992,2018-11-30,215103.56131881228
ZSFH,99992,2018-10-31,214103.28530648924
ZSFH,99992,2018-09-30,213291.0750864659
ZSFH,99992,2018-08-31,211940.2667670165
ZSFH,99992,2018-07-31,210288.04972728607
ZSFH,99992,2018-06-30,208159.3240162549
ZSFH,99992,2018-05-31,206109.9648933677
ZSFH,99992,2018-04-30,203450.55406073015
ZSFH,99992,2018-03-31,200805.51810807252
ZSFH,99992,2018-02-28,198299.6060236485
ZSFH,99992,2018-01-31,196513.78934150876
ZSFH,99992,2017-12-31,194757.25041669677
ZSFH,99992,2017-11-30,193065.73407383417
ZSFH,99992,2017-10-31,191506.06708183824
ZSFH,99992,2017-09-30,190449.33962744885
ZSFH,99992,2017-08-31,189411.92820498403
ZSFH,99992,2017-07-31,188537.79128002297
ZSFH,99992,2017-06-30,187789.13267362
ZSFH,99992,2017-05-31,187002.12986795
ZSFH,99992,2017-04-30,185859.65215388703
ZSFH,99992,2017-03-31,184353.9999891948
ZSFH,99992,2017-02-28,183172.12229588992
ZSFH,99992,2017-01-31,182424.54872471
ZSFH,99992,2016-12-31,181643.64730389844
ZSFH,99992,2016-11-30,180724.8788189556
ZSFH,99992,2016-10-31,180062.2352889163
ZSFH,99992,2016-09-30,180340.5328616315
ZSFH,99992,2016-08-31,181219.83374896535
ZSFH,99992,2016-07-31,182239.96296519352
ZSFH,99992,2016-06-30,182821.32266007463
ZSFH,99992,2016-05-31,182987.61034513835
ZSFH,99992,2016-04-30,182518.9128552648
ZSFH,99992,2016-03-31,181721.65560414357
ZSFH,99992,2016-02-29,180270.54547599683
ZSFH,99992,2016-01-31,178715.97781616656
ZSFH,99992,2015-12-31,176800.6954576297
ZSFH,99992,2015-11-30,175040.19773822543
ZSFH,99992,2015-10-31,173542.9385187302
ZSFH,99992,2015-09-30,172890.8561960343
ZSFH,99992,2015-08-31,172661.12542651605
ZSFH,99992,2015-07-31,172273.5095457286
ZSFH,99992,2015-06-30,171100.49365911345
ZSFH,99992,2015-05-31,169674.73103643346
ZSFH,99992,2015-04-30,167888.07528239425
ZSFH,99992,2015-03-31,166457.85511415376
ZSFH,99992,2015-02-28,165632.3992207701
ZSFH,99992,2015-01-31,165733.99330834675
ZSFH,99992,2014-12-31,165838.2025709737
ZSFH,99992,2014-11-30,166142.79146739803
ZSFH,99992,2014-10-31,166669.06124459067
ZSFH,99992,2014-09-30,168268.61099984878
ZSFH,99992,2014-08-31,169488.38664364474
ZSFH,99992,2014-07-31,170397.77306445382
ZSFH,99992,2014-06-30,170186.2279883527
ZSFH,99992,2014-05-31,169582.66820520232
ZSFH,99992,2014-04-30,168215.31320504547
ZSFH,99992,2014-03-31,167124.36684148057
ZSFH,99992,2014-02-28,166391.56087618673
ZSFH,99992,2014-01-31,166496.94817775107
ZSFH,99992,2013-12-31,166820.6621570806
ZSFH,99992,2013-11-30,167229.35500331866
ZSFH,99992,2013-10-31,167339.6091606636
ZSFH,99992,2013-09-30,167954.9438955501
ZSFH,99992,2013-08-31,168777.25067893145
ZSFH,99992,2013-07-31,169613.9631182042
ZSFH,99992,2013-06-30,169681.73554285598
ZSFH,99992,2013-05-31,169063.01988969848
ZSFH,99992,2013-04-30,167739.30675937413
ZSFH,99992,2013-03-31,166444.7901104044
ZSFH,99992,2013-02-28,165773.05224130434
ZSFH,99992,2013-01-31,166045.1130688575
ZSFH,99992,2012-12-31,166371.32833634518
ZSFH,99992,2012-11-30,166347.5821867959
ZSFH,99992,2012-10-31,166136.31779908272
ZSFH,99992,2012-09-30,166815.80923754847
ZSFH,99992,2012-08-31,167579.03089409732
ZSFH,99992,2012-07-31,168280.57991746784
ZSFH,99992,2012-06-30,168095.00197572238
ZSFH,99992,2012-05-31,167751.3732568357
ZSFH,99992,2012-04-30,166432.0980017384
ZSFH,99992,2012-03-31,164889.01943660283
ZSFH,99992,2012-02-29,163568.28837318704
ZSFH,99992,2012-01-31,163343.09897513047
ZSFH,99992,2011-12-31,163188.7890050961
ZSFH,99992,2011-11-30,163019.75507699873
ZSFH,99992,2011-10-31,162953.41167928462
ZSFH,99992,2011-09-30,163011.43430165353
ZSFH,99992,2011-08-31,163192.75369718292
ZSFH,99992,2011-07-31,163512.5566965502
ZSFH,99992,2011-06-30,163975.31059918602
ZSFH,99992,2011-05-31,164954.3620140026
ZSFH,99992,2011-04-30,166475.29116250412
ZSFH,99992,2011-03-31,167849.96056218236
ZSFH,99992,2011-02-28,168750.66425039174
ZSFH,99992,2011-01-31,169277.26671572318
ZSFH,99992,2010-12-31,170027.3394623961
ZSFH,99992,2010-11-30,170854.8023965596
ZSFH,99992,2010-10-31,171711.8478664808
ZSFH,99992,2010-09-30,172394.62746259302
ZSFH,99992,2010-08-31,173066.65957981945
ZSFH,99992,2010-07-31,173318.41734273414
ZSFH,99992,2010-06-30,173530.90218375574
ZSFH,99992,2010-05-31,173990.36254243625
ZSFH,99992,2010-04-30,174912.04007249651
ZSFH,99992,2010-03-31,175850.70497472622
ZSFH,99992,2010-02-28,176562.65901389116
ZSFH,99992,2010-01-31,177102.71570392986
ZSFH,99992,2009-12-31,177821.67974526124
ZSFH,99992,2009-11-30,179437.11596266195
ZSFH,99992,2009-10-31,181178.68478808823
ZSFH,99992,2009-09-30,183089.15576629227
ZSFH,99992,2009-08-31,184306.0992111728
ZSFH,99992,2009-07-31,185614.89995015904
ZSFH,99992,2009-06-30,187027.6867591648
ZSFH,99992,2009-05-31,188942.09887042176
ZSFH,99992,2009-04-30,191195.2952160396
ZSFH,99992,2009-03-31,193013.83086877115
ZSFH,99992,2009-02-28,193899.81394062663
ZSFH,99992,2009-01-31,194105.13261379933
ZSFH,99992,2008-12-31,163048.0
ZSFH,99992,2008-11-30,163869.0
ZSFH,99992,2008-10-31,164750.0
ZSFH,99992,2008-09-30,165626.0
ZSFH,99992,2008-08-31,166841.0
ZSFH,99992,2008-07-31,167763.0
ZSFH,99992,2008-06-30,168744.0
ZSFH,99992,2008-05-31,169539.0
ZSFH,99992,2008-04-30,170503.0
ZSFH,99992,2008-03-31,171166.0
ZSFH,99992,2008-02-29,173291.0
ZSFH,99992,2008-01-31,174871.0
ZSFH,99992,2007-12-31,176501.0
ZSFH,99992,2007-11-30,175948.0
ZSFH,99992,2007-10-31,175283.0
ZSFH,99992,2007-09-30,173855.0
